Run #99
Frequency Summary:
MTORC2_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
MTOR_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTOR_DD|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NFAT|5| 0 0 0 0 0 2 4 4 6 8 8 8 8 10 18 18 18 20 24 28 28
NFAT_OFF|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NFKAPPAB|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PDK1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PI3K|5| 0 4 6 12 16 18 22 32 36 38 46 50 54 56 62 70 76 80 86 86 92
PIP3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PKCTHETA|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3
PS6|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PTEN|5| 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400
RAF|5| 0 0 0 0 0 0 2 2 2 4 8 8 8 12 14 18 18 20 20 20 24
RAS|5| 0 2 10 20 28 36 40 44 54 56 58 62 70 78 78 84 86 90 98 100 100
RHEB|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S6K1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SMAD3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
STAT5|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
STAT5_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TAK1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TCR|5| 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200 200
TGFBETA|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TSC|5| 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400

Squares Summary:
AKT|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
AKT_OFF|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
AP1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CA|5| 0 16 24 40 64 68 76 80 80 80 100 136 140 140 156 160 172 176 184 196 208
CD122|5| 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600
CD132|5| 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600
CD25|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CD28|5| 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600
ERK|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOS|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOS_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOS_DD|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FOXP3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IL2|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IL2_EX|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IL2R|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
JAK3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
JNK|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
JUN|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MEK2|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MKK7|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTOR|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTOR_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTOR_DD|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTORC1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTORC1_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTORC1_OFF|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MTORC2|5| 0 0 0 0 0 0 0 16 16 20 24 24 24 36 36 52 52 56 60 80 84
MTORC2_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16
NFAT|5| 0 0 0 0 0 4 8 8 12 16 16 16 16 20 60 60 60 64 72 88 88
NFAT_OFF|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NFKAPPAB|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PDK1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PI3K|5| 0 8 12 24 32 44 52 80 88 92 116 132 148 152 164 180 192 200 220 220 240
PIP3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PKCTHETA|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5
PS6|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
PTEN|5| 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600
RAF|5| 0 0 0 0 0 0 4 4 4 8 24 24 24 40 52 68 68 72 72 72 80
RAS|5| 0 4 20 48 72 88 96 104 148 152 156 172 212 244 244 272 284 300 316 328 328
RHEB|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
S6K1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SMAD3|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
STAT5|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
STAT5_D|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TAK1|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TCR|5| 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400 400
TGFBETA|5| 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TSC|5| 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600
